rfq_id,product_type,basket_type,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency_days,quoted_implied_vol,notional_credits,counterparty,trader_id,requested_date,executed,start_date,end_date,avg_duration_months,structural_base_vol_mean,structural_base_vol_max,structural_base_vol_min,structural_base_vol_std,realized_vol_63d_mean,realized_vol_63d_max,realized_vol_63d_min,realized_vol_63d_std,n_underlyings
RFQ-019778,Wretched Hive Digital,worst_of,1.2116,0.6,0,90,0.2868,2000000,Alderaan Wealth Partners,TRD-005,2024-05-15,False,,,,0.265,0.35,0.18,0.12020815280171304,0.5843824094707136,0.6557362982478563,0.513028520693571,0.10090963723669653,2
RFQ-022509,Sith Eternal Snowball,worst_of,1.0,0.6491,5,90,0.329,250000,Jabba Asset Management,TRD-019,2024-05-15,False,,,,0.2866666666666667,0.5,0.14,0.18903262505010432,0.52334382852666,0.9782907568015136,0.2396203263149484,0.39799070019713034,3
RFQ-022623,Mandalorian Twin-Win,single,1.3444,0.7832,0,180,0.3366,2000000,Alderaan Wealth Partners,TRD-004,2024-05-15,True,2024-05-18,2031-06-27,18.5,0.35,0.35,0.35,0.0,0.6557362982478563,0.6557362982478563,0.6557362982478563,0.0,1
RFQ-001648,Mandalorian Twin-Win,single,1.1751,0.8131,0,30,0.4845,500000,Kamino Cloning Trust,TRD-023,2024-05-16,False,,,,0.5,0.5,0.5,0.0,0.9784211073177652,0.9784211073177652,0.9784211073177652,0.0,1
RFQ-004338,Mandalorian Twin-Win,single,1.3902,0.8142,0,90,0.1811,250000,Alderaan Wealth Partners,TRD-038,2024-05-16,True,2024-05-20,2031-02-26,13.16,0.18,0.18,0.18,0.0,0.5131066076439726,0.5131066076439726,0.5131066076439726,0.0,1
RFQ-004795,Wretched Hive Digital,worst_of,1.1868,0.6,0,30,0.2986,1000000,Jabba Asset Management,TRD-015,2024-05-16,False,,,,0.32999999999999996,0.35,0.31,0.02828427124746191,0.5940063900183992,0.6661288187440024,0.5218839612927958,0.10199651685503507,2
RFQ-008260,Mandalorian Twin-Win,single,1.3048,0.7732,0,180,0.2983,250000,Chandrila Sovereign Fund,TRD-014,2024-05-16,True,2024-05-19,2031-02-03,22.68,0.28,0.28,0.28,0.0,0.4113886568984812,0.4113886568984812,0.4113886568984812,0.0,1
RFQ-012445,Kessel Run Snowball,worst_of,1.0,0.6235,4,30,0.4029,1000000,Kamino Cloning Trust,TRD-024,2024-05-16,True,2024-05-20,2028-06-07,39.06,0.41000000000000003,0.5,0.32,0.12727922061357858,0.7406602987027628,0.9784211073177652,0.5028994900877606,0.33624456014413007,2
RFQ-017586,Kessel Run Snowball,worst_of,1.0,0.6496,4,180,0.2112,100000,First Order Financial,TRD-010,2024-05-16,True,2024-05-17,2027-04-27,25.49,0.245,0.35,0.14,0.14849242404917495,0.4530035143307131,0.6661288187440024,0.2398782099174238,0.3014046959861682,2
RFQ-020167,Holocron Reverse Convertible,single,1.3936,0.8381,0,90,0.2719,100000,Corellian Capital,TRD-001,2024-05-16,True,2024-05-19,2027-07-18,18.65,0.28,0.28,0.28,0.0,0.4113886568984812,0.4113886568984812,0.4113886568984812,0.0,1
RFQ-020826,Mandalorian Twin-Win,single,1.1886,0.7692,0,60,0.4906,250000,Corellian Capital,TRD-007,2024-05-16,True,2024-05-20,2026-10-07,5.06,0.5,0.5,0.5,0.0,0.9784211073177652,0.9784211073177652,0.9784211073177652,0.0,1
RFQ-001697,Holocron Reverse Convertible,single,1.2612,0.7631,0,30,0.3633,100000,Alderaan Wealth Partners,TRD-023,2024-05-17,True,2024-05-22,2034-01-15,10.91,0.31,0.31,0.31,0.0,0.5214941133330147,0.5214941133330147,0.5214941133330147,0.0,1
RFQ-004683,Wretched Hive Digital,worst_of,1.2391,0.6,0,1,0.2461,250000,Chandrila Sovereign Fund,TRD-017,2024-05-17,False,,,,0.23,0.28,0.18,0.07071067811865478,0.4611951151682815,0.5129214630200171,0.4094687673165459,0.07315210266395286,2
RFQ-009060,Wretched Hive Digital,worst_of,1.3672,0.6,0,365,0.2779,1000000,Alderaan Wealth Partners,TRD-017,2024-05-17,True,2024-05-18,2027-03-24,28.86,0.245,0.35,0.14,0.14849242404917495,0.4556984987874357,0.6690977712089718,0.2422992263658995,0.30179214525908726,2
RFQ-010459,Wretched Hive Digital,worst_of,1.2822,0.6,0,30,0.2997,250000,Chandrila Sovereign Fund,TRD-037,2024-05-17,False,,,,0.285,0.42,0.15,0.19091883092036782,0.522261320025222,0.7360332245862836,0.3084894154641603,0.3023191266845803,2
RFQ-013017,Mandalorian Twin-Win,single,1.2623,0.7887,0,30,0.3568,500000,First Order Financial,TRD-032,2024-05-17,False,,,,0.32,0.32,0.32,0.0,0.5037491049802207,0.5037491049802207,0.5037491049802207,0.0,1
RFQ-013500,Mandalorian Twin-Win,single,1.2906,0.8398,0,180,0.2517,250000,Chandrila Sovereign Fund,TRD-003,2024-05-17,False,,,,0.28,0.28,0.28,0.0,0.4094687673165459,0.4094687673165459,0.4094687673165459,0.0,1
RFQ-017013,Kessel Run Snowball,worst_of,1.0,0.6412,5,90,0.3726,500000,Kamino Cloning Trust,TRD-024,2024-05-17,False,,,,0.32999999999999996,0.35,0.31,0.02828427124746191,0.5952959422709933,0.6690977712089718,0.5214941133330147,0.10437154741202849,2
RFQ-003473,Holocron Reverse Convertible,single,1.23,0.7399,0,365,0.3064,5000000,Jabba Asset Management,TRD-020,2024-05-20,False,,,,0.26,0.26,0.26,0.0,0.4980257973814314,0.4980257973814314,0.4980257973814314,0.0,1
RFQ-012649,Kessel Run Snowball,worst_of,1.0,0.6418,4,30,0.1917,500000,Banco de Coruscant,TRD-026,2024-05-20,False,,,,0.20500000000000002,0.27,0.14,0.09192388155425119,0.3421816975013072,0.4401823154884492,0.2441810795141653,0.13859380307836086,2
RFQ-015282,Sith Eternal Snowball,worst_of,1.0,0.5583,1,30,0.3094,250000,Banco de Coruscant,TRD-002,2024-05-20,False,,,,0.3033333333333333,0.35,0.26,0.04509249752822891,0.583454362384558,0.7074497473895266,0.4980257973814314,0.1099097239239512,3
RFQ-017939,Sith Eternal Snowball,worst_of,1.0,0.5889,6,90,0.3951,250000,Kamino Cloning Trust,TRD-002,2024-05-20,False,,,,0.3333333333333333,0.42,0.28,0.07571877794400363,0.5695002365629788,0.7381286754784657,0.425484491827755,0.1577686119884536,3
RFQ-020037,Sith Eternal Snowball,worst_of,1.0,0.6088,6,90,0.2918,250000,Kamino Cloning Trust,TRD-032,2024-05-20,True,2024-05-23,2034-02-15,92.97,0.3,0.35,0.27,0.043588989435406705,0.5243721849019103,0.7074497473895266,0.425484491827755,0.1587200425903909,3
RFQ-020963,Death Star Phoenix Note,worst_of,1.0492,0.6854,2,365,0.2284,250000,Alderaan Wealth Partners,TRD-006,2024-05-20,True,2024-05-23,2028-10-05,38.57,0.2,0.22,0.18,0.028284271247461894,0.43789678688770456,0.5132754876540639,0.3625180861213452,0.10660158093784866,2
RFQ-022008,Mandalorian Twin-Win,single,1.2492,0.8101,0,30,0.2821,100000,Corellian Capital,TRD-006,2024-05-20,False,,,,0.26,0.26,0.26,0.0,0.4980257973814314,0.4980257973814314,0.4980257973814314,0.0,1
RFQ-002300,Death Star Phoenix Note,worst_of,0.9813,0.5566,3,365,0.2498,250000,Corellian Capital,TRD-021,2024-05-21,False,,,,0.22999999999999998,0.31,0.15,0.11313708498984762,0.41973987070289276,0.5282954009232804,0.3111843404825051,0.15352070310827462,2
RFQ-004097,Death Star Phoenix Note,worst_of,0.951,0.6119,1,365,0.2669,500000,Alderaan Wealth Partners,TRD-017,2024-05-21,True,2024-05-25,2033-10-22,58.94,0.265,0.35,0.18,0.12020815280171304,0.6103310473165062,0.7071506466673972,0.5135114479656152,0.13692359050555938,2
RFQ-005565,Death Star Phoenix Note,worst_of,0.9551,0.5906,3,90,0.2461,250000,Jabba Asset Management,TRD-003,2024-05-21,True,2024-05-26,2033-09-14,39.4,0.225,0.27,0.18,0.0636396103067893,0.4798854680030794,0.5135114479656152,0.4462594880405436,0.047554316911104066,2
RFQ-007479,Death Star Phoenix Note,worst_of,1.015,0.6775,3,90,0.4245,250000,Alderaan Wealth Partners,TRD-015,2024-05-21,False,,,,0.365,0.42,0.31,0.07778174593052022,0.6325242764690124,0.7367531520147445,0.5282954009232804,0.14740188938767165,2
RFQ-007558,Mandalorian Twin-Win,single,1.2515,0.7667,0,30,0.3308,500000,Chandrila Sovereign Fund,TRD-017,2024-05-21,True,2024-05-25,2027-05-22,9.51,0.3,0.3,0.3,0.0,0.5467595936609829,0.5467595936609829,0.5467595936609829,0.0,1
RFQ-007706,Kessel Run Snowball,worst_of,1.0,0.5786,6,30,0.211,100000,Chandrila Sovereign Fund,TRD-026,2024-05-21,True,2024-05-26,2031-03-08,41.35,0.19,0.27,0.11,0.11313708498984763,0.3208604758820174,0.4462594880405436,0.1954614637234911,0.17734098370277646,2
RFQ-007843,Mandalorian Twin-Win,single,1.3971,0.7738,0,30,0.2275,250000,Alderaan Wealth Partners,TRD-026,2024-05-21,False,,,,0.22,0.22,0.22,0.0,0.3613193086493727,0.3613193086493727,0.3613193086493727,0.0,1
RFQ-008064,Kessel Run Snowball,worst_of,1.0,0.6358,6,30,0.2766,500000,Nal Hutta Traders,TRD-025,2024-05-21,True,2024-05-24,2032-10-08,59.16,0.285,0.42,0.15,0.19091883092036782,0.5239687462486248,0.7367531520147445,0.3111843404825051,0.3009225924959463,2
RFQ-009457,Wretched Hive Digital,worst_of,1.3996,0.6,0,90,0.23,250000,Corellian Capital,TRD-032,2024-05-21,False,,,,0.21500000000000002,0.28,0.15,0.0919238815542512,0.3670118404247532,0.4228393403670013,0.3111843404825051,0.07895200757171046,2
RFQ-012065,Kessel Run Snowball,worst_of,1.0,0.6497,4,365,0.2789,100000,First Order Financial,TRD-021,2024-05-21,True,2024-05-22,2029-11-19,45.16,0.235,0.32,0.15,0.12020815280171307,0.42068680173775624,0.5301892629930074,0.3111843404825051,0.15485986582041053,2
RFQ-013660,Holocron Reverse Convertible,single,1.3032,0.7772,0,30,0.3464,1000000,Nal Hutta Traders,TRD-009,2024-05-21,False,,,,0.3,0.3,0.3,0.0,0.5467595936609829,0.5467595936609829,0.5467595936609829,0.0,1
RFQ-017970,Wretched Hive Digital,worst_of,1.2033,0.6,0,90,0.2155,250000,Banco de Coruscant,TRD-009,2024-05-21,False,,,,0.22999999999999998,0.31,0.15,0.11313708498984762,0.41973987070289276,0.5282954009232804,0.3111843404825051,0.15352070310827462,2
RFQ-020692,Wretched Hive Digital,worst_of,1.1672,0.6,0,90,0.2025,500000,Alderaan Wealth Partners,TRD-008,2024-05-21,True,2024-05-26,2030-06-16,61.44,0.19,0.27,0.11,0.11313708498984763,0.3208604758820174,0.4462594880405436,0.1954614637234911,0.17734098370277646,2
RFQ-020964,Wretched Hive Digital,worst_of,1.2569,0.6,0,180,0.2358,250000,First Order Financial,TRD-020,2024-05-21,False,,,,0.21500000000000002,0.28,0.15,0.0919238815542512,0.3670118404247532,0.4228393403670013,0.3111843404825051,0.07895200757171046,2
RFQ-001413,Kessel Run Snowball,worst_of,1.0,0.5537,6,180,0.3412,100000,Banco de Coruscant,TRD-005,2024-05-22,True,2024-05-25,2029-03-06,48.87,0.29000000000000004,0.3,0.28,0.014142135623730944,0.48882407357662316,0.5573006044778698,0.4203475426753766,0.09684043870480324,2
RFQ-006025,Kessel Run Snowball,worst_of,1.0,0.5089,6,30,0.324,100000,Corellian Capital,TRD-013,2024-05-22,False,,,,0.37,0.42,0.32,0.07071067811865474,0.635095392326975,0.7416373463268315,0.5285534383271184,0.15067307630832757,2
RFQ-007990,Sith Eternal Snowball,worst_of,1.0,0.5671,2,90,0.314,500000,Banco de Coruscant,TRD-011,2024-05-22,True,2024-05-24,2029-11-05,54.0,0.36333333333333334,0.5,0.27,0.12096831541082702,0.6616913694592109,1.0155283364182084,0.440992333632306,0.30954351253725376,3
RFQ-011341,Wretched Hive Digital,worst_of,1.2079,0.6,0,90,0.2121,5000000,First Order Financial,TRD-033,2024-05-22,True,2024-05-25,2027-02-27,26.81,0.22,0.26,0.18,0.05656854249492382,0.5071802645477359,0.5146863651409842,0.4996741639544876,0.01061522925950848,2
RFQ-012356,Wretched Hive Digital,worst_of,1.3473,0.6,0,30,0.2418,250000,Alderaan Wealth Partners,TRD-036,2024-05-22,False,,,,0.22999999999999998,0.31,0.15,0.11313708498984762,0.4214599842955824,0.530919163966734,0.3120008046244308,0.15479865641717597,2
RFQ-013632,Sith Eternal Snowball,worst_of,1.0,0.6301,1,90,0.1991,500000,Kamino Cloning Trust,TRD-015,2024-05-22,False,,,,0.19000000000000003,0.28,0.11,0.08544003745317533,0.37695099722352254,0.5146863651409842,0.1958190838542067,0.16380332990104732,3
RFQ-018278,Holocron Reverse Convertible,single,1.3386,0.734,0,90,0.3469,250000,Kamino Cloning Trust,TRD-030,2024-05-22,False,,,,0.31,0.31,0.31,0.0,0.530919163966734,0.530919163966734,0.530919163966734,0.0,1
RFQ-018586,Holocron Reverse Convertible,single,1.2058,0.7454,0,90,0.2992,250000,Corellian Capital,TRD-001,2024-05-22,False,,,,0.32,0.32,0.32,0.0,0.5285534383271184,0.5285534383271184,0.5285534383271184,0.0,1
RFQ-019610,Wretched Hive Digital,worst_of,1.3525,0.6,0,30,0.2254,500000,Alderaan Wealth Partners,TRD-003,2024-05-22,True,2024-05-25,2030-12-27,67.56,0.21000000000000002,0.27,0.15,0.08485281374238572,0.3764965691283684,0.440992333632306,0.3120008046244308,0.09121078487708978,2
RFQ-021172,Mandalorian Twin-Win,single,1.3255,0.8171,0,30,0.1594,500000,Nal Hutta Traders,TRD-004,2024-05-22,True,2024-05-25,2032-01-13,37.65,0.14,0.14,0.14,0.0,0.2480882986402116,0.2480882986402116,0.2480882986402116,0.0,1
RFQ-021428,Wretched Hive Digital,worst_of,1.2646,0.6,0,90,0.1974,100000,First Order Financial,TRD-007,2024-05-22,False,,,,0.22499999999999998,0.3,0.15,0.10606601717798211,0.4346507045511503,0.5573006044778698,0.3120008046244308,0.17345315190006957,2
RFQ-022275,Sith Eternal Snowball,worst_of,1.0,0.6237,2,365,0.2694,500000,Nal Hutta Traders,TRD-002,2024-05-22,True,2024-05-25,2032-10-11,78.91,0.30666666666666664,0.35,0.26,0.045092497528228914,0.5791248540649377,0.7067812342735916,0.4996741639544876,0.11165203116120916,3
RFQ-000410,Wretched Hive Digital,worst_of,1.2262,0.6,0,180,0.2901,250000,Nal Hutta Traders,TRD-022,2024-05-23,True,2024-05-24,2030-03-04,59.96,0.25,0.35,0.15,0.1414213562373095,0.5105854388497042,0.7069660737757947,0.3142048039236137,0.2777241572999167,2
RFQ-003115,Death Star Phoenix Note,worst_of,0.9694,0.5774,3,30,0.251,500000,Corellian Capital,TRD-036,2024-05-23,False,,,,0.225,0.27,0.18,0.0636396103067893,0.4771116840284618,0.5144185386487773,0.4398048294081464,0.052759859773531474,2
RFQ-004931,Kessel Run Snowball,worst_of,1.0,0.5655,5,90,0.1916,250000,Chandrila Sovereign Fund,TRD-005,2024-05-23,True,2024-05-23,2032-01-01,34.85,0.22,0.26,0.18,0.05656854249492382,0.5053962031197463,0.5144185386487773,0.4963738675907153,0.012759509269436302,2
RFQ-005912,Wretched Hive Digital,worst_of,1.2307,0.6,0,365,0.35,100000,Alderaan Wealth Partners,TRD-006,2024-05-23,True,2024-05-25,2030-07-31,68.15,0.385,0.5,0.27,0.1626345596729059,0.727719877737542,1.0156349260669375,0.4398048294081464,0.4071733661587362,2
RFQ-006563,Sith Eternal Snowball,worst_of,1.0,0.6175,1,90,0.22,1000000,Nal Hutta Traders,TRD-020,2024-05-23,True,2024-05-28,2033-06-18,70.3,0.25333333333333335,0.35,0.11,0.12662279942148383,0.48803720851186433,0.7069660737757947,0.195271639026384,0.2637170696145876,3
RFQ-011162,Death Star Phoenix Note,worst_of,1.0308,0.625,1,30,0.2878,100000,Jabba Asset Management,TRD-024,2024-05-23,False,,,,0.31,0.32,0.3,0.014142135623730963,0.5452179986706049,0.5618739127334144,0.5285620846077956,0.02355501956134572,2
RFQ-013464,Sith Eternal Snowball,worst_of,1.0,0.5966,5,90,0.2078,1000000,Corellian Capital,TRD-012,2024-05-23,False,,,,0.22999999999999998,0.32,0.15,0.08544003745317533,0.4029940953259323,0.5285620846077956,0.3142048039236137,0.11181129374470818,3
RFQ-015513,Death Star Phoenix Note,worst_of,0.9553,0.5753,1,90,0.2339,100000,Banco de Coruscant,TRD-012,2024-05-23,False,,,,0.24,0.3,0.18,0.08485281374238571,0.5381462256910958,0.5618739127334144,0.5144185386487773,0.03355601681899122,2
RFQ-019019,Holocron Reverse Convertible,single,1.2118,0.7895,0,90,0.2462,100000,Chandrila Sovereign Fund,TRD-032,2024-05-23,True,2024-05-24,2032-10-29,22.93,0.22,0.22,0.22,0.0,0.3662153974463873,0.3662153974463873,0.3662153974463873,0.0,1
RFQ-020299,Death Star Phoenix Note,worst_of,0.9675,0.6083,2,90,0.3279,1000000,Jabba Asset Management,TRD-017,2024-05-23,True,2024-05-24,2031-11-13,66.06,0.33999999999999997,0.5,0.18,0.2262741699796952,0.7650267323578575,1.0156349260669375,0.5144185386487773,0.3544135063852049,2
RFQ-000416,Wretched Hive Digital,worst_of,1.3047,0.6,0,30,0.3565,100000,Kamino Cloning Trust,TRD-009,2024-05-24,True,2024-05-26,2032-08-17,94.52,0.39,0.5,0.28,0.15556349186104043,0.7202139926052398,1.0170543500972598,0.4233736351132199,0.4197956594248925,2
RFQ-002150,Death Star Phoenix Note,worst_of,1.0118,0.6628,3,180,0.2706,1000000,Banco de Coruscant,TRD-007,2024-05-24,False,,,,0.26,0.3,0.22,0.05656854249492378,0.4616059070666192,0.5570196513205675,0.3661921628126709,0.13493541116073168,2
RFQ-002394,Wretched Hive Digital,worst_of,1.3581,0.6,0,30,0.2744,100000,Nal Hutta Traders,TRD-016,2024-05-24,False,,,,0.32,0.42,0.22,0.14142135623730948,0.5512990383060978,0.7364059137995247,0.3661921628126709,0.26178065381131216,2
RFQ-003918,Sith Eternal Snowball,worst_of,1.0,0.6135,2,365,0.2522,250000,First Order Financial,TRD-028,2024-05-24,False,,,,0.26,0.32,0.15,0.09539392014169458,0.4583158855640011,0.531538147285197,0.3141538922397182,0.12485316465896235,3
RFQ-004554,Sith Eternal Snowball,worst_of,1.0,0.5901,6,90,0.2554,500000,Banco de Coruscant,TRD-006,2024-05-24,True,2024-05-29,2026-09-11,21.65,0.25333333333333335,0.31,0.15,0.08962886439832503,0.46757056361516086,0.5570196513205675,0.3141538922397182,0.13347221828499217,3
RFQ-006051,Kessel Run Snowball,worst_of,1.0,0.549,4,30,0.2759,1000000,Corellian Capital,TRD-024,2024-05-24,True,2024-05-25,2032-05-01,43.61,0.245,0.27,0.22,0.0353553390593274,0.40332449273699505,0.4404568226613192,0.3661921628126709,0.052513044581491516,2
RFQ-018741,Kessel Run Snowball,worst_of,1.0,0.6158,3,30,0.4878,100000,Nal Hutta Traders,TRD-015,2024-05-24,False,,,,0.45999999999999996,0.5,0.42,0.05656854249492379,0.8767301319483922,1.0170543500972598,0.7364059137995247,0.19844841243552927,2
RFQ-019656,Sith Eternal Snowball,worst_of,1.0,0.6218,0,30,0.2893,500000,Alderaan Wealth Partners,TRD-025,2024-05-24,False,,,,0.25333333333333335,0.32,0.18,0.07023769168568493,0.5162869529910669,0.5292556171670881,0.5024049772509481,0.013448599164462774,3
RFQ-019777,Wretched Hive Digital,worst_of,1.2282,0.6,0,180,0.248,1000000,First Order Financial,TRD-026,2024-05-24,True,2024-05-28,2027-05-14,27.58,0.245,0.31,0.18,0.09192388155425119,0.5243692059201808,0.531538147285197,0.5172002645551644,0.01013841410626355,2
RFQ-022983,Wretched Hive Digital,worst_of,1.1869,0.6,0,90,0.3113,100000,Alderaan Wealth Partners,TRD-023,2024-05-24,False,,,,0.305,0.35,0.26,0.06363961030678926,0.6031517797760331,0.7038985823011181,0.5024049772509481,0.14247749449669922,2
RFQ-002164,Sith Eternal Snowball,worst_of,1.0,0.626,5,30,0.3944,500000,Chandrila Sovereign Fund,TRD-004,2024-05-27,True,2024-05-31,2026-07-09,23.29,0.41333333333333333,0.5,0.32,0.09018499505645788,0.7653895991869805,1.0172872133680697,0.5320717728913165,0.24314072531697148,3
RFQ-002462,Wretched Hive Digital,worst_of,1.3714,0.6,0,180,0.3119,100000,Corellian Capital,TRD-037,2024-05-27,True,2024-06-01,2028-06-16,44.15,0.26,0.3,0.22,0.05656854249492378,0.4640066608501293,0.5601104860015003,0.3679028356987583,0.13591133292500138,2
RFQ-007271,Kessel Run Snowball,worst_of,1.0,0.6142,5,30,0.1957,250000,Kamino Cloning Trust,TRD-026,2024-05-27,True,2024-05-29,2031-02-09,39.66,0.195,0.28,0.11,0.1202081528017131,0.30814211241668527,0.4234334742417725,0.192850750591598,0.1630466075175021,2
RFQ-011348,Death Star Phoenix Note,worst_of,0.9905,0.5846,3,180,0.2773,250000,Alderaan Wealth Partners,TRD-003,2024-05-27,False,,,,0.31,0.35,0.27,0.056568542494923775,0.5778709664907062,0.7035609701949337,0.4521809627864789,0.1777525078932429,2
RFQ-013448,Kessel Run Snowball,worst_of,1.0,0.5732,5,60,0.2275,5000000,Corellian Capital,TRD-022,2024-05-27,False,,,,0.265,0.42,0.11,0.2192031021678297,0.46983028094657653,0.7468098113015551,0.192850750591598,0.391708208327741,2
RFQ-015385,Kessel Run Snowball,worst_of,1.0,0.5994,6,365,0.4069,250000,Kamino Cloning Trust,TRD-008,2024-05-27,True,2024-05-28,2029-12-07,58.02,0.35,0.42,0.28,0.09899494936611665,0.5851216427716638,0.7468098113015551,0.4234334742417725,0.22866160081023895,2
RFQ-016234,Kessel Run Snowball,worst_of,1.0,0.5135,5,30,0.1928,1000000,Jabba Asset Management,TRD-012,2024-05-27,False,,,,0.225,0.27,0.18,0.0636396103067893,0.4847768066316206,0.5173726504767623,0.4521809627864789,0.046097484442794955,2
RFQ-022674,Wretched Hive Digital,worst_of,1.3248,0.6,0,365,0.189,250000,Alderaan Wealth Partners,TRD-029,2024-05-27,True,2024-05-31,2032-09-27,78.31,0.16499999999999998,0.18,0.15,0.021213203435596416,0.4207070814822131,0.5173726504767623,0.3240415124876639,0.13670575868660362,2
RFQ-023492,Wretched Hive Digital,worst_of,1.2256,0.6,0,365,0.3069,100000,Kamino Cloning Trust,TRD-027,2024-05-27,True,2024-05-29,2029-05-11,51.55,0.28500000000000003,0.3,0.27,0.021213203435596385,0.5061457243939895,0.5601104860015003,0.4521809627864789,0.07631769775557255,2
RFQ-001141,Holocron Reverse Convertible,single,1.2682,0.8389,0,180,0.2306,500000,Banco de Coruscant,TRD-034,2024-05-28,False,,,,0.27,0.27,0.27,0.0,0.4582171605818678,0.4582171605818678,0.4582171605818678,0.0,1
RFQ-003315,Holocron Reverse Convertible,single,1.3476,0.8317,0,30,0.285,1000000,Kamino Cloning Trust,TRD-008,2024-05-28,False,,,,0.27,0.27,0.27,0.0,0.4582171605818678,0.4582171605818678,0.4582171605818678,0.0,1
RFQ-009221,Sith Eternal Snowball,worst_of,1.0,0.6393,3,90,0.3499,500000,Nal Hutta Traders,TRD-039,2024-05-28,True,2024-05-30,2032-01-23,83.58,0.3433333333333333,0.5,0.18,0.1601041327803044,0.74361614065777,1.010501652731416,0.5182163287242818,0.2487508945617916,3
RFQ-009596,Wretched Hive Digital,worst_of,1.3004,0.6,0,60,0.146,100000,Alderaan Wealth Partners,TRD-021,2024-05-28,False,,,,0.16499999999999998,0.18,0.15,0.021213203435596434,0.4220665250834092,0.5182163287242818,0.3259167214425366,0.13597635632843205,2
RFQ-012992,Wretched Hive Digital,worst_of,1.3469,0.6,0,180,0.3715,100000,Alderaan Wealth Partners,TRD-037,2024-05-28,True,2024-05-31,2032-10-15,80.25,0.31,0.32,0.3,0.014142135623730963,0.5564189492115313,0.5592445979285903,0.5535933004944724,0.00399607073816687,2
RFQ-019506,Sith Eternal Snowball,worst_of,1.0,0.6418,0,90,0.3062,100000,Chandrila Sovereign Fund,TRD-034,2024-05-28,True,2024-05-28,2028-07-21,34.69,0.30666666666666664,0.42,0.22,0.10263202878893767,0.5195955496118057,0.7660260901658721,0.3711937359791766,0.21489618529543592,3
